dateTime,ozone,temperature,pressure,voltage,sensorTime
2020-12-04 04:31:35.338307,4.3,29.7,962.4,1579,"03/12/20,21:36:04"
2020-12-04 04:31:45.318499,3.7,29.7,963.7,1596,"03/12/20,21:36:14"
2020-12-04 04:31:55.318505,8.9,29.7,962.6,1590,"03/12/20,21:36:24"
2020-12-04 04:32:05.318310,11.1,29.7,963.7,1571,"03/12/20,21:36:34"
2020-12-04 04:32:15.318680,13.7,29.7,962.7,1603,"03/12/20,21:36:44"
2020-12-04 04:32:25.318413,12.8,29.7,963.5,1595,"03/12/20,21:36:54"
2020-12-04 04:32:35.318519,6.4,29.7,962.5,1596,"03/12/20,21:37:04"
2020-12-04 04:32:45.318497,11.1,29.7,963.7,1575,"03/12/20,21:37:14"
2020-12-04 04:32:55.318509,13.9,29.7,962.3,1575,"03/12/20,21:37:24"
2020-12-04 04:33:05.309132,8.7,29.7,963.5,1590,"03/12/20,21:37:34"
2020-12-04 04:33:15.318437,8.8,29.7,962.6,1590,"03/12/20,21:37:44"
2020-12-04 04:33:25.308528,6.7,29.7,963.5,1600,"03/12/20,21:37:54"
2020-12-04 04:33:35.318514,-1.6,29.7,962.8,1590,"03/12/20,21:38:04"
2020-12-04 04:33:45.308605,-1.0,29.7,963.6,1588,"03/12/20,21:38:14"
2020-12-04 04:33:55.307608,6.7,29.7,962.6,1565,"03/12/20,21:38:24"
2020-12-04 04:34:05.308659,7.9,29.7,963.8,1606,"03/12/20,21:38:34"
2020-12-04 04:34:15.318321,6.6,29.7,962.4,1596,"03/12/20,21:38:44"
2020-12-04 04:34:25.305207,7.2,29.7,963.5,1570,"03/12/20,21:38:54"
2020-12-04 04:34:35.309133,10.2,29.7,962.4,1586,"03/12/20,21:39:04"
2020-12-04 04:34:45.304435,6.7,29.7,963.7,1580,"03/12/20,21:39:14"
2020-12-04 04:34:55.308460,6.1,29.7,962.5,1585,"03/12/20,21:39:24"
2020-12-04 04:35:05.308626,11.2,29.7,963.7,1584,"03/12/20,21:39:34"
2020-12-04 04:35:15.302121,7.3,29.7,962.4,1585,"03/12/20,21:39:44"
2020-12-04 04:35:25.308310,7.1,29.7,963.5,1569,"03/12/20,21:39:54"
2020-12-04 04:35:35.308423,8.2,29.7,962.5,1587,"03/12/20,21:40:04"
2020-12-04 04:35:45.308413,4.7,29.7,963.8,1567,"03/12/20,21:40:14"
2020-12-04 04:35:55.300184,4.0,29.7,962.5,1568,"03/12/20,21:40:24"
2020-12-04 04:36:05.299250,2.3,29.7,963.8,1584,"03/12/20,21:40:34"
2020-12-04 04:36:15.308460,6.1,29.7,962.5,1587,"03/12/20,21:40:44"
2020-12-04 04:36:25.298400,7.1,29.7,963.7,1580,"03/12/20,21:40:54"
2020-12-04 04:36:35.308607,3.0,29.7,962.5,1587,"03/12/20,21:41:04"
2020-12-04 04:36:45.301992,10.2,29.7,963.9,1573,"03/12/20,21:41:14"
2020-12-04 04:36:55.307120,12.5,29.7,962.4,1567,"03/12/20,21:41:24"
2020-12-04 04:37:05.297253,3.9,29.7,963.8,1563,"03/12/20,21:41:34"
2020-12-04 04:37:15.308414,1.4,29.7,962.6,1577,"03/12/20,21:41:44"
2020-12-04 04:37:25.308327,7.0,29.7,963.5,1570,"03/12/20,21:41:54"
2020-12-04 04:37:35.298911,11.2,29.7,962.5,1600,"03/12/20,21:42:04"
2020-12-04 04:37:45.298627,6.2,29.7,964.0,1567,"03/12/20,21:42:14"
2020-12-04 04:37:55.293303,1.2,29.7,962.5,1571,"03/12/20,21:42:24"
2020-12-04 04:38:05.293053,0.5,29.7,963.6,1571,"03/12/20,21:42:34"
2020-12-04 04:38:15.298322,1.2,29.7,962.5,1585,"03/12/20,21:42:44"
2020-12-04 04:38:25.292020,2.5,29.7,963.8,1575,"03/12/20,21:42:54"
2020-12-04 04:38:35.290948,6.7,29.7,962.5,1597,"03/12/20,21:43:04"
2020-12-04 04:38:45.305449,6.9,29.7,963.9,1572,"03/12/20,21:43:14"
2020-12-04 04:38:55.298340,6.0,29.7,962.6,1575,"03/12/20,21:43:24"
2020-12-04 04:39:05.290075,8.8,29.7,963.9,1562,"03/12/20,21:43:34"
2020-12-04 04:39:15.293983,13.0,29.7,962.5,1584,"03/12/20,21:43:44"
2020-12-04 04:39:25.298561,11.3,29.7,963.7,1587,"03/12/20,21:43:54"
2020-12-04 04:39:35.287932,5.7,29.7,962.5,1616,"03/12/20,21:44:04"
2020-12-04 04:39:45.288473,6.7,29.7,963.9,1590,"03/12/20,21:44:14"
2020-12-04 04:39:55.288418,5.4,29.7,962.4,1559,"03/12/20,21:44:24"
2020-12-04 04:40:05.288627,1.4,29.7,963.5,1579,"03/12/20,21:44:34"
2020-12-04 04:40:15.286343,1.9,29.7,962.5,1586,"03/12/20,21:44:44"
2020-12-04 04:40:25.288508,0.6,29.7,963.6,1585,"03/12/20,21:44:54"
2020-12-04 04:40:35.288471,2.8,29.7,962.4,1615,"03/12/20,21:45:04"
2020-12-04 04:40:45.288452,9.2,29.7,963.5,1589,"03/12/20,21:45:14"
2020-12-04 04:40:55.308426,6.6,29.7,962.5,1582,"03/12/20,21:45:24"
2020-12-04 04:41:05.282895,4.3,29.7,963.7,1579,"03/12/20,21:45:34"
2020-12-04 04:41:15.288346,5.3,29.7,962.5,1588,"03/12/20,21:45:44"
2020-12-04 04:41:25.288337,6.1,29.7,963.5,1590,"03/12/20,21:45:54"
2020-12-04 04:41:35.288510,7.3,29.7,962.5,1600,"03/12/20,21:46:04"
2020-12-04 04:41:45.280895,8.7,29.7,963.5,1578,"03/12/20,21:46:14"
2020-12-04 04:41:55.298473,10.1,29.7,962.5,1576,"03/12/20,21:46:24"
2020-12-04 04:42:05.298328,9.3,29.7,963.8,1585,"03/12/20,21:46:34"
2020-12-04 04:42:15.288526,5.7,29.5,962.6,1585,"03/12/20,21:46:44"
2020-12-04 04:42:25.278934,0.2,29.5,963.8,1580,"03/12/20,21:46:54"
2020-12-04 04:42:35.277796,1.0,29.7,962.5,1598,"03/12/20,21:47:04"
2020-12-04 04:42:45.278519,4.0,29.7,963.5,1585,"03/12/20,21:47:14"
2020-12-04 04:42:55.288648,7.8,29.7,962.4,1577,"03/12/20,21:47:24"
2020-12-04 04:43:05.280703,11.9,29.7,963.8,1583,"03/12/20,21:47:34"
2020-12-04 04:43:15.278414,8.8,29.7,962.4,1583,"03/12/20,21:47:44"
2020-12-04 04:43:25.288753,8.0,29.7,963.7,1598,"03/12/20,21:47:54"
2020-12-04 04:43:35.275380,6.9,29.7,962.4,1606,"03/12/20,21:48:04"
2020-12-04 04:43:45.278429,6.7,29.7,963.6,1599,"03/12/20,21:48:14"
2020-12-04 04:43:55.274163,6.2,29.7,962.4,1576,"03/12/20,21:48:24"
2020-12-04 04:44:05.288508,5.1,29.7,963.6,1586,"03/12/20,21:48:34"
2020-12-04 04:44:15.283645,5.4,29.7,962.6,1581,"03/12/20,21:48:44"
2020-12-04 04:44:25.278437,4.3,29.7,963.4,1598,"03/12/20,21:48:54"
2020-12-04 04:44:35.271879,5.1,29.7,962.5,1589,"03/12/20,21:49:04"
2020-12-04 04:44:45.272807,6.2,29.7,963.7,1585,"03/12/20,21:49:14"
2020-12-04 04:44:55.270887,7.4,29.7,962.5,1579,"03/12/20,21:49:24"
2020-12-04 04:45:05.269763,8.1,29.7,963.6,1578,"03/12/20,21:49:34"
2020-12-04 04:45:15.269891,5.7,29.7,962.4,1600,"03/12/20,21:49:44"
2020-12-04 04:45:25.268805,6.8,29.7,963.6,1580,"03/12/20,21:49:54"
2020-12-04 04:45:35.278452,10.9,29.7,962.4,1603,"03/12/20,21:50:04"
2020-12-04 04:45:45.267769,4.1,29.7,963.6,1604,"03/12/20,21:50:14"
2020-12-04 04:45:55.272658,-3.4,29.7,962.4,1570,"03/12/20,21:50:24"
2020-12-04 04:46:05.278531,-2.8,29.7,963.6,1589,"03/12/20,21:50:34"
2020-12-04 04:46:15.288608,-0.5,29.7,962.5,1593,"03/12/20,21:50:44"
2020-12-04 04:46:25.266171,1.1,29.7,963.6,1582,"03/12/20,21:50:54"
2020-12-04 04:46:35.268520,4.5,29.7,962.4,1598,"03/12/20,21:51:04"
2020-12-04 04:46:45.264850,5.1,29.7,963.9,1588,"03/12/20,21:51:14"
2020-12-04 04:46:55.264023,7.2,29.7,962.4,1574,"03/12/20,21:51:24"
2020-12-04 04:47:05.278307,10.5,29.7,963.8,1602,"03/12/20,21:51:34"
2020-12-04 04:47:15.268492,13.8,29.7,962.6,1576,"03/12/20,21:51:44"
2020-12-04 04:47:25.278319,12.9,29.7,963.5,1589,"03/12/20,21:51:54"
2020-12-04 04:47:35.261762,7.8,29.7,962.5,1593,"03/12/20,21:52:04"
2020-12-04 04:47:45.268354,4.6,29.7,963.6,1598,"03/12/20,21:52:14"
2020-12-04 04:47:55.268329,3.1,29.7,962.4,1582,"03/12/20,21:52:24"
2020-12-04 04:48:05.268344,4.4,29.7,963.8,1590,"03/12/20,21:52:34"
2020-12-04 04:48:15.268484,3.8,29.7,962.5,1587,"03/12/20,21:52:44"
2020-12-04 04:48:25.278541,4.2,29.7,963.5,1592,"03/12/20,21:52:54"
2020-12-04 04:48:35.258835,4.9,29.6,962.7,1569,"03/12/20,21:53:04"
2020-12-04 04:48:45.259334,9.4,29.6,963.6,1581,"03/12/20,21:53:14"
2020-12-04 04:48:55.278576,8.6,29.7,962.6,1579,"03/12/20,21:53:24"
2020-12-04 04:49:05.256683,8.1,29.7,963.6,1596,"03/12/20,21:53:34"
2020-12-04 04:49:15.268413,13.7,29.7,962.6,1594,"03/12/20,21:53:44"
2020-12-04 04:49:25.268352,13.4,29.7,963.5,1597,"03/12/20,21:53:54"
2020-12-04 04:49:35.268391,10.1,29.7,962.5,1605,"03/12/20,21:54:04"
2020-12-04 04:49:45.258804,9.0,29.7,963.8,1581,"03/12/20,21:54:14"
2020-12-04 04:49:55.264122,6.2,29.6,962.6,1573,"03/12/20,21:54:24"
2020-12-04 04:50:05.254105,4.3,29.6,963.6,1581,"03/12/20,21:54:34"
2020-12-04 04:50:15.258542,3.4,29.7,962.5,1580,"03/12/20,21:54:44"
2020-12-04 04:50:25.258501,4.5,29.7,963.7,1589,"03/12/20,21:54:54"
2020-12-04 04:50:35.258429,8.9,29.7,962.6,1605,"03/12/20,21:55:04"
2020-12-04 04:50:45.251817,7.0,29.7,963.5,1593,"03/12/20,21:55:14"
2020-12-04 04:50:55.250677,3.4,29.7,962.5,1577,"03/12/20,21:55:24"
2020-12-04 04:51:05.250666,7.8,29.7,963.6,1578,"03/12/20,21:55:34"
2020-12-04 04:51:15.254536,15.0,29.6,962.5,1584,"03/12/20,21:55:44"
2020-12-04 04:51:25.258566,14.6,29.6,963.8,1595,"03/12/20,21:55:54"
2020-12-04 04:51:35.258462,10.9,29.7,962.5,1597,"03/12/20,21:56:04"
2020-12-04 04:51:45.258587,6.0,29.7,963.8,1583,"03/12/20,21:56:14"
2020-12-04 04:51:55.248627,2.6,29.7,962.6,1569,"03/12/20,21:56:24"
2020-12-04 04:52:05.258322,6.6,29.7,963.7,1587,"03/12/20,21:56:34"
2020-12-04 04:52:15.248546,5.6,29.6,962.5,1583,"03/12/20,21:56:44"
2020-12-04 04:52:25.258321,-0.1,29.6,963.6,1582,"03/12/20,21:56:54"
2020-12-04 04:52:35.246008,4.8,29.7,962.4,1593,"03/12/20,21:57:04"
2020-12-04 04:52:45.258480,9.4,29.7,963.8,1577,"03/12/20,21:57:14"
2020-12-04 04:52:55.258334,5.6,29.6,962.5,1563,"03/12/20,21:57:24"
2020-12-04 04:53:05.243561,6.4,29.6,963.8,1570,"03/12/20,21:57:34"
2020-12-04 04:53:15.243953,2.0,29.6,962.6,1597,"03/12/20,21:57:44"
2020-12-04 04:53:25.242667,3.3,29.6,963.5,1590,"03/12/20,21:57:54"
2020-12-04 04:53:35.248464,12.5,29.6,962.6,1597,"03/12/20,21:58:04"
2020-12-04 04:53:45.241666,9.8,29.6,963.6,1586,"03/12/20,21:58:14"
2020-12-04 04:53:55.243362,-0.4,29.6,962.6,1578,"03/12/20,21:58:24"
2020-12-04 04:54:05.248507,-2.9,29.6,963.7,1584,"03/12/20,21:58:34"
2020-12-04 04:54:15.240977,3.9,29.7,962.5,1576,"03/12/20,21:58:44"
2020-12-04 04:54:25.239620,4.5,29.7,963.8,1570,"03/12/20,21:58:54"
2020-12-04 04:54:35.258584,4.2,29.7,962.6,1597,"03/12/20,21:59:04"
2020-12-04 04:54:45.239220,4.5,29.7,963.8,1574,"03/12/20,21:59:14"
2020-12-04 04:54:55.238549,3.5,29.6,962.4,1583,"03/12/20,21:59:24"
2020-12-04 04:55:05.247005,-0.7,29.6,963.5,1582,"03/12/20,21:59:34"
2020-12-04 04:55:15.238638,1.5,29.6,962.5,1584,"03/12/20,21:59:44"
2020-12-04 04:55:25.248394,5.4,29.6,963.7,1562,"03/12/20,21:59:54"
2020-12-04 04:55:35.238495,7.4,29.6,962.5,1581,"03/12/20,22:00:04"
2020-12-04 04:55:45.238375,7.9,29.6,963.8,1586,"03/12/20,22:00:14"
2020-12-04 04:55:55.234817,4.2,29.6,962.6,1589,"03/12/20,22:00:24"
2020-12-04 04:56:05.234738,2.3,29.6,963.8,1570,"03/12/20,22:00:34"
2020-12-04 04:56:15.238348,1.0,29.6,962.4,1582,"03/12/20,22:00:44"
2020-12-04 04:56:25.248601,4.4,29.6,963.6,1591,"03/12/20,22:00:54"
2020-12-04 04:56:35.232629,6.0,29.6,962.3,1591,"03/12/20,22:01:04"
2020-12-04 04:56:45.238347,8.2,29.6,963.7,1592,"03/12/20,22:01:14"
2020-12-04 04:56:55.248462,8.5,29.6,962.5,1592,"03/12/20,22:01:24"
2020-12-04 04:57:05.232493,5.6,29.6,963.6,1574,"03/12/20,22:01:34"
2020-12-04 04:57:15.230654,7.0,29.6,962.5,1596,"03/12/20,22:01:44"
2020-12-04 04:57:25.229627,9.6,29.6,963.4,1577,"03/12/20,22:01:54"
2020-12-04 04:57:35.230785,9.0,29.6,962.4,1590,"03/12/20,22:02:04"
2020-12-04 04:57:45.238449,4.1,29.6,963.5,1595,"03/12/20,22:02:14"
2020-12-04 04:57:55.229845,7.5,29.6,962.7,1582,"03/12/20,22:02:24"
2020-12-04 04:58:05.248447,14.7,29.6,963.7,1586,"03/12/20,22:02:34"
2020-12-04 04:58:15.232687,13.7,29.6,962.5,1592,"03/12/20,22:02:44"
2020-12-04 04:58:25.226822,8.4,29.6,963.5,1573,"03/12/20,22:02:54"
2020-12-04 04:58:35.226693,7.9,29.6,962.4,1571,"03/12/20,22:03:04"
2020-12-04 04:58:45.238529,11.7,29.6,963.6,1573,"03/12/20,22:03:14"
2020-12-04 04:58:55.230685,13.3,29.6,962.5,1582,"03/12/20,22:03:24"
2020-12-04 04:59:05.229840,12.2,29.6,963.7,1568,"03/12/20,22:03:34"
2020-12-04 04:59:15.228807,10.7,29.6,962.3,1581,"03/12/20,22:03:44"
2020-12-04 04:59:25.223610,7.4,29.6,963.5,1594,"03/12/20,22:03:54"
2020-12-04 04:59:35.238332,5.4,29.6,962.5,1569,"03/12/20,22:04:04"
2020-12-04 04:59:45.248623,6.2,29.6,963.6,1581,"03/12/20,22:04:14"
2020-12-04 04:59:55.228445,6.8,29.6,962.5,1578,"03/12/20,22:04:24"
2020-12-04 05:00:05.228354,2.9,29.6,963.4,1590,"03/12/20,22:04:34"
2020-12-04 05:00:15.228344,3.2,29.6,962.4,1584,"03/12/20,22:04:44"
2020-12-04 05:00:25.225408,7.0,29.6,963.5,1583,"03/12/20,22:04:54"
2020-12-04 05:00:35.219798,2.7,29.6,962.4,1580,"03/12/20,22:05:04"
2020-12-04 05:00:45.219679,3.3,29.6,963.5,1569,"03/12/20,22:05:14"
2020-12-04 05:00:55.218574,5.6,29.6,962.5,1574,"03/12/20,22:05:24"
2020-12-04 05:01:05.228556,4.0,29.6,963.6,1572,"03/12/20,22:05:34"
2020-12-04 05:01:15.228336,4.8,29.6,962.6,1577,"03/12/20,22:05:44"
2020-12-04 05:01:25.219002,3.8,29.6,963.5,1587,"03/12/20,22:05:54"
2020-12-04 05:01:35.228552,4.0,29.6,962.4,1573,"03/12/20,22:06:04"
2020-12-04 05:01:45.218363,2.4,29.6,963.6,1590,"03/12/20,22:06:14"
2020-12-04 05:01:55.218550,1.4,29.6,962.6,1589,"03/12/20,22:06:24"
2020-12-04 05:02:05.220147,8.3,29.6,963.7,1582,"03/12/20,22:06:34"
2020-12-04 05:02:15.218328,5.2,29.6,962.4,1593,"03/12/20,22:06:44"
2020-12-04 05:02:25.214791,-0.2,29.6,963.5,1594,"03/12/20,22:06:54"
2020-12-04 05:02:35.213886,4.8,29.6,962.3,1570,"03/12/20,22:07:04"
2020-12-04 05:02:45.218321,5.9,29.6,963.7,1562,"03/12/20,22:07:14"
2020-12-04 05:02:55.212719,5.7,29.6,962.5,1585,"03/12/20,22:07:24"
2020-12-04 05:03:05.211619,6.7,29.6,963.6,1576,"03/12/20,22:07:34"
2020-12-04 05:03:15.211777,6.9,29.6,962.4,1582,"03/12/20,22:07:44"
2020-12-04 05:03:25.211574,4.8,29.6,963.7,1573,"03/12/20,22:07:54"
2020-12-04 05:03:35.228409,3.3,29.6,962.4,1576,"03/12/20,22:08:04"
2020-12-04 05:03:45.209586,4.5,29.6,963.6,1596,"03/12/20,22:08:14"
2020-12-04 05:03:55.208657,3.0,29.6,962.6,1581,"03/12/20,22:08:24"
2020-12-04 05:04:05.208842,5.3,29.6,963.5,1584,"03/12/20,22:08:34"
2020-12-04 05:04:15.216809,6.4,29.6,962.5,1574,"03/12/20,22:08:44"
2020-12-04 05:04:25.208414,5.0,29.6,963.4,1596,"03/12/20,22:08:54"
2020-12-04 05:04:35.210214,10.2,29.6,962.3,1572,"03/12/20,22:09:04"
2020-12-04 05:04:45.217618,13.9,29.6,963.5,1589,"03/12/20,22:09:14"
2020-12-04 05:04:55.218320,6.1,29.6,962.4,1584,"03/12/20,22:09:24"
2020-12-04 05:05:05.208510,1.5,29.6,963.7,1580,"03/12/20,22:09:34"
2020-12-04 05:05:15.211954,5.4,29.6,962.4,1588,"03/12/20,22:09:44"
2020-12-04 05:05:25.203767,9.3,29.6,963.6,1577,"03/12/20,22:09:54"
2020-12-04 05:05:35.218624,11.8,29.6,962.4,1582,"03/12/20,22:10:04"
2020-12-04 05:05:45.218680,12.2,29.6,963.8,1590,"03/12/20,22:10:14"
2020-12-04 05:05:55.218209,11.5,29.6,962.5,1582,"03/12/20,22:10:24"
2020-12-04 05:06:05.208452,5.4,29.6,963.5,1579,"03/12/20,22:10:34"
2020-12-04 05:06:15.218713,-1.8,29.6,962.3,1587,"03/12/20,22:10:44"
2020-12-04 05:06:25.205679,0.4,29.6,963.3,1590,"03/12/20,22:10:54"
2020-12-04 05:06:35.200658,2.5,29.6,962.4,1579,"03/12/20,22:11:04"
2020-12-04 05:06:45.204976,10.1,29.6,963.4,1584,"03/12/20,22:11:14"
2020-12-04 05:06:55.205020,16.4,29.6,962.5,1589,"03/12/20,22:11:24"
2020-12-04 05:07:05.208525,9.9,29.6,963.7,1576,"03/12/20,22:11:34"
2020-12-04 05:07:15.198887,5.1,29.6,962.4,1591,"03/12/20,22:11:44"
2020-12-04 05:07:25.198343,7.6,29.6,963.5,1605,"03/12/20,22:11:54"
2020-12-04 05:07:35.204038,9.3,29.6,962.5,1597,"03/12/20,22:12:04"
2020-12-04 05:07:45.196545,5.7,29.6,963.6,1601,"03/12/20,22:12:14"
2020-12-04 05:07:55.198440,5.4,29.6,962.4,1562,"03/12/20,22:12:24"
2020-12-04 05:08:05.199851,6.2,29.6,963.7,1565,"03/12/20,22:12:34"
2020-12-04 05:08:15.206077,7.9,29.6,962.5,1580,"03/12/20,22:12:44"
2020-12-04 05:08:25.198489,9.7,29.6,963.5,1575,"03/12/20,22:12:54"
2020-12-04 05:08:35.193444,9.3,29.6,962.4,1588,"03/12/20,22:13:04"
2020-12-04 05:08:45.208405,11.5,29.6,963.7,1571,"03/12/20,22:13:14"
2020-12-04 05:08:55.197982,11.5,29.6,962.5,1568,"03/12/20,22:13:24"
2020-12-04 05:09:05.198549,8.8,29.6,963.6,1590,"03/12/20,22:13:34"
2020-12-04 05:09:15.191779,6.0,29.6,962.3,1587,"03/12/20,22:13:44"
2020-12-04 05:09:25.196178,2.6,29.6,963.6,1584,"03/12/20,22:13:54"
2020-12-04 05:09:35.198399,5.3,29.6,962.4,1601,"03/12/20,22:14:04"
2020-12-04 05:09:45.191129,8.6,29.6,963.7,1573,"03/12/20,22:14:14"
2020-12-04 05:09:55.198435,7.0,29.6,962.4,1562,"03/12/20,22:14:24"
2020-12-04 05:10:05.198366,6.7,29.6,963.8,1572,"03/12/20,22:14:34"
2020-12-04 05:10:15.198336,5.6,29.6,962.5,1577,"03/12/20,22:14:44"
2020-12-04 05:10:25.187596,7.1,29.6,963.5,1591,"03/12/20,22:14:54"
2020-12-04 05:10:35.198427,7.7,29.6,962.6,1606,"03/12/20,22:15:04"
2020-12-04 05:10:45.198402,3.4,29.6,963.5,1587,"03/12/20,22:15:14"
2020-12-04 05:10:55.188582,-0.1,29.6,962.5,1564,"03/12/20,22:15:24"
2020-12-04 05:11:05.188543,1.4,29.6,963.8,1595,"03/12/20,22:15:34"
2020-12-04 05:11:15.188410,3.7,29.6,962.4,1584,"03/12/20,22:15:44"
2020-12-04 05:11:25.186314,0.1,29.6,963.6,1573,"03/12/20,22:15:54"
2020-12-04 05:11:35.188591,1.4,29.6,962.4,1612,"03/12/20,22:16:04"
2020-12-04 05:11:45.191895,4.5,29.6,963.4,1581,"03/12/20,22:16:14"
2020-12-04 05:11:55.188549,4.3,29.6,962.5,1596,"03/12/20,22:16:24"
2020-12-04 05:12:05.188438,7.0,29.6,963.6,1573,"03/12/20,22:16:34"
2020-12-04 05:12:15.188562,5.7,29.6,962.6,1574,"03/12/20,22:16:44"
2020-12-04 05:12:25.182554,2.6,29.6,963.5,1596,"03/12/20,22:16:54"
2020-12-04 05:12:35.188424,1.4,29.6,962.3,1616,"03/12/20,22:17:04"
2020-12-04 05:12:45.188326,-1.0,29.6,963.4,1581,"03/12/20,22:17:14"
2020-12-04 05:12:55.191550,2.1,29.6,962.5,1582,"03/12/20,22:17:24"
2020-12-04 05:13:05.183424,3.4,29.6,963.5,1591,"03/12/20,22:17:34"
2020-12-04 05:13:15.182084,3.8,29.6,962.5,1579,"03/12/20,22:17:44"
2020-12-04 05:13:25.183285,1.3,29.6,963.3,1585,"03/12/20,22:17:54"
2020-12-04 05:13:35.181928,3.7,29.6,962.4,1597,"03/12/20,22:18:04"
2020-12-04 05:13:45.182463,6.5,29.6,963.7,1575,"03/12/20,22:18:14"
2020-12-04 05:13:55.182509,9.6,29.6,962.4,1571,"03/12/20,22:18:24"
2020-12-04 05:14:05.188374,12.7,29.6,963.6,1587,"03/12/20,22:18:34"
2020-12-04 05:14:15.178355,4.5,29.6,962.4,1588,"03/12/20,22:18:44"
2020-12-04 05:14:25.178462,3.2,29.6,963.5,1573,"03/12/20,22:18:54"
2020-12-04 05:14:35.178496,6.9,29.6,962.5,1602,"03/12/20,22:19:04"
2020-12-04 05:14:45.178458,7.1,29.6,963.5,1584,"03/12/20,22:19:14"
2020-12-04 05:14:55.178497,8.2,29.6,962.4,1591,"03/12/20,22:19:24"
2020-12-04 05:15:05.175531,8.8,29.6,963.7,1590,"03/12/20,22:19:34"
2020-12-04 05:15:15.168569,4.4,29.6,962.4,1590,"03/12/20,22:19:44"
2020-12-04 05:15:25.171886,7.9,29.6,963.4,1599,"03/12/20,22:19:54"
2020-12-04 05:15:35.178388,10.6,29.6,962.5,1606,"03/12/20,22:20:04"
2020-12-04 05:15:45.178357,7.8,29.6,963.7,1574,"03/12/20,22:20:14"
2020-12-04 05:15:55.169774,5.1,29.5,962.5,1584,"03/12/20,22:20:24"
2020-12-04 05:16:05.188331,4.0,29.5,963.5,1591,"03/12/20,22:20:34"
2020-12-04 05:16:15.178345,4.4,29.6,962.3,1590,"03/12/20,22:20:44"
2020-12-04 05:16:25.178339,0.8,29.6,963.6,1590,"03/12/20,22:20:54"
2020-12-04 05:16:35.172826,-0.5,29.6,962.3,1603,"03/12/20,22:21:04"
2020-12-04 05:16:45.168556,3.9,29.6,963.5,1596,"03/12/20,22:21:14"
2020-12-04 05:16:55.168465,8.0,29.6,962.3,1570,"03/12/20,22:21:24"
2020-12-04 05:17:05.167226,6.2,29.6,963.5,1591,"03/12/20,22:21:34"
2020-12-04 05:17:15.168781,5.9,29.6,962.4,1581,"03/12/20,22:21:44"
2020-12-04 05:17:25.168544,7.6,29.6,963.6,1581,"03/12/20,22:21:54"
2020-12-04 05:17:35.182909,11.6,29.6,962.4,1595,"03/12/20,22:22:04"
2020-12-04 05:17:45.174323,13.7,29.6,963.4,1591,"03/12/20,22:22:14"
2020-12-04 05:17:55.168823,11.2,29.6,962.5,1585,"03/12/20,22:22:24"
2020-12-04 05:18:05.168484,9.2,29.6,963.5,1598,"03/12/20,22:22:34"
2020-12-04 05:18:15.165167,7.7,29.6,962.4,1580,"03/12/20,22:22:44"
2020-12-04 05:18:25.165294,5.5,29.6,963.6,1582,"03/12/20,22:22:54"
2020-12-04 05:18:35.167550,5.7,29.5,962.5,1600,"03/12/20,22:23:04"
2020-12-04 05:18:45.160742,6.8,29.5,963.7,1583,"03/12/20,22:23:14"
2020-12-04 05:18:55.160938,4.6,29.5,962.5,1580,"03/12/20,22:23:24"
2020-12-04 05:19:05.161154,1.3,29.5,963.6,1589,"03/12/20,22:23:34"
2020-12-04 05:19:15.161555,2.1,29.5,962.7,1567,"03/12/20,22:23:44"
2020-12-04 05:19:25.163242,8.5,29.5,963.5,1585,"03/12/20,22:23:54"
2020-12-04 05:19:35.157636,7.8,29.5,962.4,1597,"03/12/20,22:24:04"
2020-12-04 05:19:45.168563,4.2,29.5,963.6,1581,"03/12/20,22:24:14"
2020-12-04 05:19:55.166379,4.5,29.5,962.4,1558,"03/12/20,22:24:24"
2020-12-04 05:20:05.156972,4.2,29.5,963.6,1575,"03/12/20,22:24:34"
2020-12-04 05:20:15.168472,3.9,29.5,962.4,1599,"03/12/20,22:24:44"
2020-12-04 05:20:25.158784,2.0,29.5,963.5,1574,"03/12/20,22:24:54"
2020-12-04 05:20:35.168369,2.9,29.5,962.3,1595,"03/12/20,22:25:04"
2020-12-04 05:20:45.160307,6.7,29.5,963.6,1603,"03/12/20,22:25:14"
2020-12-04 05:20:55.153690,3.3,29.5,962.5,1555,"03/12/20,22:25:24"
2020-12-04 05:21:05.155930,1.9,29.5,963.5,1589,"03/12/20,22:25:34"
2020-12-04 05:21:15.155206,1.3,29.5,962.4,1582,"03/12/20,22:25:44"
2020-12-04 05:21:25.160244,1.1,29.5,963.3,1573,"03/12/20,22:25:54"
2020-12-04 05:21:35.158364,3.7,29.5,962.7,1572,"03/12/20,22:26:04"
2020-12-04 05:21:45.158582,2.3,29.5,963.6,1593,"03/12/20,22:26:14"
2020-12-04 05:21:55.153536,2.0,29.5,962.5,1555,"03/12/20,22:26:24"
2020-12-04 05:22:05.150129,7.7,29.5,963.5,1584,"03/12/20,22:26:34"
2020-12-04 05:22:15.168397,11.3,29.5,962.4,1591,"03/12/20,22:26:44"
2020-12-04 05:22:25.148945,9.1,29.5,963.6,1585,"03/12/20,22:26:54"
2020-12-04 05:22:35.158323,8.9,29.5,962.4,1607,"03/12/20,22:27:04"
2020-12-04 05:22:45.158338,9.8,29.5,963.7,1592,"03/12/20,22:27:14"
2020-12-04 05:22:55.156192,6.8,29.5,962.4,1560,"03/12/20,22:27:24"
2020-12-04 05:23:05.146833,4.4,29.5,963.6,1579,"03/12/20,22:27:34"
